"Date","Price","Open","High","Low","Vol.","Change %"
"Jun 21, 2005","621.02","624.66","624.69","618.42","-","-0.58%"
"Jun 20, 2005","624.66","624.07","627.38","623.92","-","0.09%"
"Jun 17, 2005","624.07","618.94","624.46","616.78","-","0.83%"
"Jun 16, 2005","618.93","616.69","623.26","615.15","-","0.36%"
"Jun 15, 2005","616.69","619.98","623.13","615.70","-","-0.53%"
"Jun 14, 2005","619.97","611.20","620.91","611.19","-","1.44%"
"Jun 10, 2005","611.19","605.44","612.07","605.43","-","0.95%"
"Jun 09, 2005","605.43","606.89","608.37","604.95","-","-0.24%"
"Jun 08, 2005","606.89","606.78","608.60","604.18","-","0.02%"
"Jun 07, 2005","606.78","606.33","609.02","602.78","-","0.07%"
"Jun 06, 2005","606.33","609.09","609.09","602.80","-","-0.45%"
"Jun 03, 2005","609.09","606.95","610.22","604.09","-","0.35%"
"Jun 02, 2005","606.95","601.48","608.88","601.29","-","0.94%"
"Jun 01, 2005","601.29","603.89","604.83","596.98","-","-0.43%"
"May 31, 2005","603.89","596.15","606.34","593.97","-","1.30%"
"May 30, 2005","596.15","597.33","597.83","592.92","-","-0.20%"
"May 27, 2005","597.33","597.09","602.56","596.11","-","0.04%"
"May 26, 2005","597.09","595.75","601.75","593.87","-","0.22%"
"May 25, 2005","595.75","605.32","606.54","595.20","-","-1.58%"
"May 24, 2005","605.32","587.07","605.34","587.06","-","3.11%"
"May 23, 2005","587.07","585.68","587.37","584.13","-","0.24%"
"May 20, 2005","585.68","586.80","588.11","583.30","-","-0.19%"
"May 19, 2005","586.80","587.35","591.50","586.00","-","-0.09%"
"May 18, 2005","587.35","587.00","590.03","583.74","-","0.06%"
"May 17, 2005","587.00","564.43","587.01","563.24","-","4.00%"
"May 16, 2005","564.43","578.76","578.80","564.42","-","-2.48%"
"May 14, 2005","578.76","580.05","580.50","577.91","-","-0.22%"
"May 13, 2005","580.04","581.56","581.56","572.41","-","-0.26%"
"May 12, 2005","581.56","589.24","589.25","580.89","-","-1.31%"
"May 11, 2005","589.25","597.21","597.37","588.35","-","-1.33%"
"May 06, 2005","597.21","599.49","599.70","596.10","-","-0.38%"
"May 05, 2005","599.49","598.14","604.74","597.51","-","0.23%"
"May 04, 2005","598.14","597.45","601.60","595.35","-","0.12%"
"May 03, 2005","597.45","593.94","598.62","593.88","-","0.60%"
"Apr 29, 2005","593.88","595.61","597.95","592.25","-","-0.30%"
"Apr 28, 2005","595.68","594.89","601.98","592.33","-","0.13%"
"Apr 27, 2005","594.89","605.85","606.00","594.85","-","-1.81%"
"Apr 26, 2005","605.85","611.51","614.00","604.13","-","-0.92%"
"Apr 25, 2005","611.50","609.82","621.29","608.01","-","0.28%"
"Apr 22, 2005","609.78","603.96","612.57","603.79","-","0.99%"
"Apr 21, 2005","603.79","594.91","604.32","591.56","-","1.49%"
"Apr 20, 2005","594.91","596.36","604.36","593.47","-","-0.24%"
"Apr 19, 2005","596.36","591.11","598.51","591.11","-","0.89%"
"Apr 18, 2005","591.12","602.68","602.71","586.34","-","-1.92%"
"Apr 15, 2005","602.71","608.16","608.31","600.20","-","-0.92%"
"Apr 14, 2005","608.31","616.84","617.02","604.13","-","-1.41%"
"Apr 13, 2005","617.02","615.95","624.04","615.94","-","0.18%"
"Apr 12, 2005","615.94","616.29","617.57","606.14","-","-0.06%"
"Apr 11, 2005","616.29","631.14","631.14","605.44","-","-2.35%"
"Apr 08, 2005","631.13","627.97","634.48","623.38","-","0.50%"
"Apr 07, 2005","627.97","626.46","633.10","622.86","-","0.24%"
"Apr 06, 2005","626.45","611.79","626.74","611.78","-","2.40%"
"Apr 05, 2005","611.78","605.32","612.85","604.19","-","1.07%"
"Apr 04, 2005","605.32","611.86","615.44","604.34","-","-1.07%"
"Apr 01, 2005","611.86","598.05","612.00","595.01","-","2.31%"
"Mar 31, 2005","598.04","591.14","598.63","590.94","-","1.17%"
"Mar 30, 2005","591.14","596.98","596.98","584.63","-","-0.96%"
"Mar 29, 2005","596.89","601.75","604.45","593.67","-","-0.80%"
"Mar 28, 2005","601.69","602.40","604.37","595.83","-","-0.12%"
"Mar 25, 2005","602.40","596.95","605.18","596.94","-","0.91%"
"Mar 24, 2005","596.94","573.76","597.88","573.76","-","4.04%"
"Mar 23, 2005","573.76","584.07","584.09","566.27","-","-1.77%"
"Mar 22, 2005","584.09","571.84","584.11","568.72","-","2.11%"
"Mar 21, 2005","572.03","582.50","586.98","569.43","-","-1.79%"
"Mar 18, 2005","582.43","584.31","592.43","579.30","-","-0.32%"
"Mar 17, 2005","584.31","573.84","584.52","573.36","-","1.82%"
"Mar 16, 2005","573.85","595.16","596.70","573.40","-","-3.58%"
"Mar 15, 2005","595.16","597.89","604.43","593.88","-","-0.46%"
"Mar 14, 2005","597.89","608.45","609.09","596.26","-","-1.74%"
"Mar 11, 2005","608.45","606.19","608.66","597.41","-","0.37%"
"Mar 10, 2005","606.21","623.74","623.74","604.36","-","-2.81%"
"Mar 09, 2005","623.74","625.87","632.28","619.20","-","-0.34%"
"Mar 05, 2005","625.87","622.31","626.32","622.31","-","0.57%"
"Mar 04, 2005","622.31","608.94","622.69","608.80","-","2.20%"
"Mar 03, 2005","608.94","608.58","613.70","606.85","-","0.06%"
"Mar 02, 2005","608.57","622.74","628.13","608.35","-","-2.27%"
"Mar 01, 2005","622.73","635.38","635.83","621.94","-","-1.99%"
"Feb 28, 2005","635.38","625.33","635.42","623.31","-","1.61%"
"Feb 25, 2005","625.33","619.64","626.80","618.39","-","0.93%"
"Feb 24, 2005","619.55","603.62","619.97","603.24","-","2.64%"
"Feb 22, 2005","603.62","605.26","607.90","600.14","-","-0.27%"
"Feb 21, 2005","605.26","600.68","605.44","600.67","-","0.76%"
"Feb 18, 2005","600.67","598.11","602.87","594.67","-","0.43%"
"Feb 17, 2005","598.11","593.87","600.42","593.55","-","0.71%"
"Feb 16, 2005","593.87","591.75","598.08","590.61","-","0.36%"
"Feb 15, 2005","591.73","585.65","591.75","585.24","-","1.04%"
"Feb 14, 2005","585.65","585.50","592.33","582.88","-","0.03%"
"Feb 11, 2005","585.50","590.81","591.30","581.96","-","-0.90%"
"Feb 10, 2005","590.81","590.03","590.96","582.69","-","0.13%"
"Feb 09, 2005","590.03","596.47","600.67","589.16","-","-1.08%"
"Feb 08, 2005","596.45","588.16","596.51","584.64","-","1.41%"
"Feb 07, 2005","588.16","592.81","599.50","588.00","-","-0.78%"
"Feb 04, 2005","592.79","593.25","594.46","587.69","-","-0.08%"
"Feb 03, 2005","593.25","587.98","596.38","587.98","-","0.90%"
"Feb 02, 2005","587.98","583.33","591.86","582.50","-","0.80%"
"Feb 01, 2005","583.33","575.74","584.15","572.47","-","1.32%"
"Jan 31, 2005","575.74","571.68","583.62","568.07","-","0.72%"
"Jan 28, 2005","571.65","557.13","572.96","552.84","-","2.61%"
"Jan 27, 2005","557.13","552.69","559.25","551.20","-","0.81%"
"Jan 26, 2005","552.68","553.97","556.00","548.02","-","-0.23%"
"Jan 25, 2005","553.96","548.24","558.97","547.79","-","1.05%"
"Jan 24, 2005","548.23","537.77","548.53","537.72","-","1.95%"
"Jan 21, 2005","537.72","534.60","539.65","532.41","-","0.58%"
"Jan 20, 2005","534.60","543.54","543.98","532.26","-","-1.64%"
"Jan 19, 2005","543.52","535.96","543.52","533.89","-","1.41%"
"Jan 18, 2005","535.94","544.04","547.91","533.97","-","-1.49%"
"Jan 17, 2005","544.04","548.69","558.36","544.04","-","-0.85%"
"Jan 14, 2005","548.69","543.91","553.62","543.36","-","0.88%"
"Jan 13, 2005","543.90","545.38","546.77","539.59","-","-0.26%"
"Jan 12, 2005","545.31","547.85","550.68","539.63","-","-0.46%"
"Jan 11, 2005","547.85","552.18","556.20","542.78","-","-0.79%"
"Dec 30, 2004","552.22","546.55","552.68","545.59","-","1.04%"
"Dec 29, 2004","546.55","548.15","548.15","538.24","-","-0.29%"
"Dec 28, 2004","548.15","555.78","557.68","544.92","-","-1.37%"
"Dec 27, 2004","555.78","547.12","556.28","545.84","-","1.58%"
"Dec 24, 2004","547.12","544.82","550.09","540.92","-","0.42%"
"Dec 23, 2004","544.82","531.36","547.89","528.23","-","2.53%"
"Dec 22, 2004","531.36","534.90","536.73","525.03","-","-0.66%"
"Dec 21, 2004","534.90","512.25","537.86","512.25","-","4.42%"
"Dec 20, 2004","512.25","496.59","512.60","489.96","-","3.15%"
"Dec 17, 2004","496.59","514.87","516.10","492.09","-","-3.55%"
"Dec 16, 2004","514.87","519.02","522.87","511.50","-","-0.80%"
"Dec 15, 2004","519.02","518.64","523.32","508.56","-","0.07%"
"Dec 14, 2004","518.64","495.24","518.90","495.23","-","4.72%"
"Dec 10, 2004","495.24","498.00","509.82","483.55","-","-0.55%"
"Dec 09, 2004","498.00","520.39","532.06","493.52","-","-4.30%"
"Dec 08, 2004","520.39","553.80","558.19","508.20","-","-6.03%"
"Dec 07, 2004","553.80","538.50","556.76","538.50","-","2.84%"
"Dec 06, 2004","538.50","537.40","539.21","526.76","-","0.20%"
"Dec 03, 2004","537.40","551.63","552.98","533.98","-","-2.58%"
"Dec 02, 2004","551.63","550.96","555.52","537.64","-","0.12%"
"Dec 01, 2004","550.96","570.76","570.88","548.74","-","-3.47%"
"Nov 30, 2004","570.76","574.67","577.65","570.44","-","-0.68%"
"Nov 29, 2004","574.67","575.91","580.25","568.35","-","-0.22%"
"Nov 26, 2004","575.91","578.01","584.61","572.21","-","-0.36%"
"Nov 25, 2004","578.01","586.70","587.02","565.16","-","-1.48%"
"Nov 24, 2004","586.70","600.10","605.88","584.02","-","-2.23%"
"Nov 23, 2004","600.10","614.46","614.46","598.50","-","-2.34%"
"Nov 22, 2004","614.46","610.38","620.18","608.71","-","0.67%"
"Nov 19, 2004","610.38","642.04","645.77","606.14","-","-4.93%"
"Nov 18, 2004","642.04","640.56","649.49","633.12","-","0.23%"
"Nov 17, 2004","640.56","632.06","642.25","629.69","-","1.34%"
"Nov 16, 2004","632.06","628.12","632.66","622.12","-","0.63%"
"Nov 15, 2004","628.12","626.80","631.15","626.02","-","0.21%"
"Nov 12, 2004","626.80","624.88","627.57","623.62","-","0.31%"
"Nov 11, 2004","624.88","627.76","634.10","621.13","-","-0.46%"
"Nov 10, 2004","627.76","637.72","637.73","625.00","-","-1.56%"
"Nov 09, 2004","637.72","636.02","643.57","636.02","-","0.27%"
"Nov 05, 2004","636.02","632.97","638.57","630.14","-","0.48%"
"Nov 04, 2004","632.97","620.48","633.29","612.38","-","2.01%"
"Nov 03, 2004","620.48","620.96","626.40","617.55","-","-0.08%"
"Nov 02, 2004","620.96","622.67","622.67","607.01","-","-0.27%"
"Nov 01, 2004","622.67","632.97","638.64","622.43","-","-1.63%"
"Oct 29, 2004","632.97","624.92","633.75","623.66","-","1.29%"
"Oct 28, 2004","624.92","638.29","640.92","621.96","-","-2.09%"
"Oct 27, 2004","638.29","627.86","645.04","627.86","-","1.66%"
"Oct 26, 2004","627.86","615.90","627.96","608.32","-","1.94%"
"Oct 25, 2004","615.90","623.12","625.71","615.03","-","-1.16%"
"Oct 22, 2004","623.12","611.28","623.39","611.28","-","1.94%"
"Oct 21, 2004","611.28","605.40","613.42","601.67","-","0.97%"
"Oct 20, 2004","605.40","634.86","635.10","604.15","-","-4.64%"
"Oct 19, 2004","634.86","638.71","642.25","634.27","-","-0.60%"
"Oct 18, 2004","638.71","629.29","641.11","629.29","-","1.50%"
"Oct 15, 2004","629.29","636.11","636.11","622.36","-","-1.07%"
"Oct 14, 2004","636.11","634.54","643.25","627.91","-","0.25%"
"Oct 13, 2004","634.54","637.86","644.32","631.79","-","-0.52%"
"Oct 12, 2004","637.86","665.31","667.17","636.86","-","-4.13%"
"Oct 11, 2004","665.31","707.14","707.14","657.51","-","-5.92%"
"Oct 08, 2004","707.14","707.55","708.49","702.74","-","-0.06%"
"Oct 07, 2004","707.55","704.04","710.61","704.04","-","0.50%"
"Oct 06, 2004","704.04","695.12","704.11","691.88","-","1.28%"
"Oct 05, 2004","695.12","649.31","699.06","648.94","-","7.06%"
"Oct 04, 2004","649.31","642.79","654.67","641.62","-","1.01%"
"Oct 01, 2004","642.79","611.03","643.21","611.03","-","5.20%"
"Sep 30, 2004","611.03","605.56","613.56","605.56","-","0.90%"
"Sep 29, 2004","605.56","602.22","611.47","602.21","-","0.55%"
"Sep 28, 2004","602.22","590.28","603.80","589.79","-","2.02%"
"Sep 27, 2004","590.28","589.72","596.32","587.99","-","0.09%"
"Sep 24, 2004","589.72","587.19","590.55","586.56","-","0.43%"
"Sep 23, 2004","587.19","587.44","589.39","583.98","-","-0.04%"
"Sep 22, 2004","587.44","590.84","594.85","584.94","-","-0.58%"
"Sep 21, 2004","590.84","583.11","592.08","583.11","-","1.33%"
"Sep 20, 2004","583.11","579.99","584.99","579.29","-","0.54%"
"Sep 17, 2004","579.99","575.44","580.40","573.49","-","0.79%"
"Sep 16, 2004","575.44","582.88","587.60","574.85","-","-1.28%"
"Sep 15, 2004","582.88","581.11","583.52","577.99","-","0.30%"
"Sep 14, 2004","581.11","570.76","583.46","567.21","-","1.81%"
"Sep 13, 2004","570.76","571.83","576.56","568.86","-","-0.19%"
"Sep 10, 2004","571.83","566.96","573.72","566.72","-","0.86%"
"Sep 09, 2004","566.96","560.87","568.24","560.12","-","1.09%"
"Sep 08, 2004","560.87","562.73","565.76","560.02","-","-0.33%"
"Sep 07, 2004","562.73","563.24","566.79","560.84","-","-0.09%"
"Sep 06, 2004","563.24","557.59","564.27","553.05","-","1.01%"
"Sep 03, 2004","557.59","550.67","558.73","548.16","-","1.26%"
"Sep 02, 2004","550.67","550.43","557.16","546.23","-","0.04%"
"Sep 01, 2004","550.43","549.28","551.19","542.47","-","0.21%"
"Aug 31, 2004","549.28","538.88","551.66","537.04","-","1.93%"
"Aug 30, 2004","538.88","536.80","539.62","532.86","-","0.39%"
"Aug 27, 2004","536.80","527.72","538.21","525.92","-","1.72%"
"Aug 26, 2004","527.72","525.95","530.15","523.93","-","0.34%"
"Aug 25, 2004","525.95","519.71","526.84","515.51","-","1.20%"
"Aug 24, 2004","519.71","519.30","524.04","518.34","-","0.08%"
"Aug 23, 2004","519.30","515.09","519.89","508.91","-","0.82%"
"Aug 20, 2004","515.09","513.14","519.21","510.44","-","0.38%"
"Aug 19, 2004","513.14","505.14","513.85","503.34","-","1.58%"
"Aug 18, 2004","505.14","517.20","522.90","503.43","-","-2.33%"
"Aug 17, 2004","517.20","517.37","523.06","515.56","-","-0.03%"
"Aug 16, 2004","517.37","513.37","519.00","508.20","-","0.78%"
"Aug 13, 2004","513.37","500.82","514.69","499.46","-","2.51%"
"Aug 12, 2004","500.82","489.82","500.82","489.82","-","2.25%"
"Aug 11, 2004","489.82","504.67","507.56","489.33","-","-2.94%"
"Aug 10, 2004","504.67","508.78","508.78","499.08","-","-0.81%"
"Aug 09, 2004","508.78","500.13","512.89","500.13","-","1.73%"
"Aug 06, 2004","500.13","502.45","502.45","488.91","-","-0.46%"
"Aug 05, 2004","502.45","504.90","517.50","502.41","-","-0.49%"
"Aug 04, 2004","504.90","503.68","507.61","497.55","-","0.24%"
"Aug 03, 2004","503.68","505.11","505.82","497.61","-","-0.28%"
"Aug 02, 2004","505.11","502.81","506.86","499.18","-","0.46%"
"Jul 30, 2004","502.81","482.19","502.82","482.18","-","4.28%"
"Jul 29, 2004","482.19","467.72","485.86","467.71","-","3.09%"
"Jul 28, 2004","467.72","501.79","508.28","466.39","-","-6.79%"
"Jul 27, 2004","501.79","509.05","512.21","499.19","-","-1.43%"
"Jul 26, 2004","509.05","519.32","526.23","506.68","-","-1.98%"
"Jul 23, 2004","519.32","510.76","521.98","510.76","-","1.68%"
"Jul 22, 2004","510.76","524.95","524.95","506.79","-","-2.70%"
"Jul 21, 2004","524.95","532.67","538.87","522.92","-","-1.45%"
"Jul 20, 2004","532.67","554.83","560.73","532.31","-","-3.99%"
"Jul 19, 2004","554.83","544.07","556.47","543.19","-","1.98%"
"Jul 16, 2004","544.07","546.81","546.86","540.50","-","-0.50%"
"Jul 15, 2004","546.81","542.06","548.02","539.69","-","0.88%"
"Jul 14, 2004","542.06","542.10","545.89","534.79","-","-0.01%"
"Jul 13, 2004","542.10","531.63","543.31","531.12","-","1.97%"
"Jul 12, 2004","531.63","517.25","531.68","517.25","-","2.78%"
"Jul 09, 2004","517.25","520.80","520.84","514.67","-","-0.68%"
"Jul 08, 2004","520.80","522.78","526.84","517.46","-","-0.38%"
"Jul 07, 2004","522.78","516.54","528.21","513.16","-","1.21%"
"Jul 06, 2004","516.54","518.71","534.68","509.34","-","-0.42%"
"Jul 05, 2004","518.71","514.29","518.96","500.43","-","0.86%"
"Jul 02, 2004","514.29","517.61","517.61","501.93","-","-0.64%"
"Jul 01, 2004","517.61","534.84","551.36","512.80","-","-3.22%"
"Jun 30, 2004","534.84","528.56","538.20","526.35","-","1.19%"
"Jun 29, 2004","528.56","537.30","539.12","524.13","-","-1.63%"
"Jun 28, 2004","537.30","549.46","549.79","533.90","-","-2.21%"
"Jun 25, 2004","549.46","556.16","558.81","547.99","-","-1.20%"
"Jun 24, 2004","556.16","551.47","560.96","549.79","-","0.85%"
"Jun 23, 2004","551.47","556.98","560.83","551.22","-","-0.99%"
"Jun 22, 2004","556.98","571.82","571.82","556.68","-","-2.60%"
"Jun 21, 2004","571.82","558.09","576.31","558.08","-","2.46%"
"Jun 18, 2004","558.09","556.00","564.39","552.61","-","0.38%"
"Jun 17, 2004","556.00","508.54","556.12","507.75","-","9.33%"
"Jun 16, 2004","508.54","507.07","508.63","486.36","-","0.29%"
"Jun 15, 2004","507.07","526.24","526.25","499.90","-","-3.64%"
"Jun 11, 2004","526.24","530.24","533.59","518.29","-","-0.75%"
"Jun 10, 2004","530.24","537.08","537.60","520.76","-","-1.27%"
"Jun 09, 2004","537.08","543.69","550.53","536.29","-","-1.22%"
"Jun 08, 2004","543.69","536.53","544.16","529.04","-","1.33%"
"Jun 07, 2004","536.53","522.29","536.57","522.29","-","2.73%"
"Jun 04, 2004","522.29","535.89","538.72","520.31","-","-2.54%"
"Jun 03, 2004","535.89","533.88","540.86","519.60","-","0.38%"
"Jun 02, 2004","533.88","512.99","533.92","507.38","-","4.07%"
"Jun 01, 2004","512.99","535.40","540.61","505.99","-","-4.19%"
"May 31, 2004","535.40","530.86","537.51","527.57","-","0.86%"
"May 28, 2004","530.86","559.99","560.41","530.71","-","-5.20%"
"May 27, 2004","559.99","569.20","576.49","555.63","-","-1.62%"
"May 26, 2004","569.20","559.03","574.03","559.03","-","1.82%"
"May 25, 2004","559.03","581.95","584.69","558.91","-","-3.94%"
"May 24, 2004","581.95","577.38","582.97","574.64","-","0.79%"
"May 21, 2004","577.38","576.14","579.05","568.67","-","0.22%"
"May 20, 2004","576.14","576.59","582.57","570.95","-","-0.08%"
"May 19, 2004","576.59","559.09","581.02","554.76","-","3.13%"
"May 18, 2004","559.09","560.59","569.27","556.13","-","-0.27%"
"May 17, 2004","560.59","537.17","561.97","530.42","-","4.36%"
"May 14, 2004","537.17","547.43","549.43","531.35","-","-1.87%"
"May 13, 2004","547.43","540.72","554.84","535.27","-","1.24%"
"May 12, 2004","540.72","523.32","548.11","523.32","-","3.32%"
"May 11, 2004","523.32","545.79","545.79","503.83","-","-4.12%"
"May 07, 2004","545.79","571.15","571.15","539.16","-","-4.44%"
"May 06, 2004","571.15","577.91","580.40","569.90","-","-1.17%"
"May 05, 2004","577.91","561.78","581.85","561.78","-","2.87%"
"Apr 30, 2004","561.78","559.30","566.62","554.75","-","0.44%"
"Apr 29, 2004","559.30","599.15","599.15","547.72","-","-6.65%"
"Apr 28, 2004","599.15","607.52","614.43","595.97","-","-1.38%"
"Apr 27, 2004","607.52","599.84","607.53","591.34","-","1.28%"
"Apr 26, 2004","599.84","601.75","617.55","599.84","-","-0.32%"
"Apr 23, 2004","601.75","604.33","616.44","600.17","-","-0.43%"
"Apr 22, 2004","604.33","614.95","622.44","602.45","-","-1.73%"
"Apr 21, 2004","614.95","644.50","644.50","611.68","-","-4.58%"
"Apr 20, 2004","644.50","640.33","644.62","633.20","-","0.65%"
"Apr 19, 2004","640.33","637.07","642.29","627.81","-","0.51%"
"Apr 16, 2004","637.07","651.86","653.26","635.82","-","-2.27%"
"Apr 15, 2004","651.86","644.50","654.54","638.42","-","1.14%"
"Apr 14, 2004","644.50","661.18","661.18","643.52","-","-2.52%"
"Apr 13, 2004","661.18","681.48","682.61","659.61","-","-2.98%"
"Apr 12, 2004","681.48","678.69","688.53","678.68","-","0.41%"
"Apr 09, 2004","678.69","678.54","679.99","674.77","-","0.02%"
"Apr 08, 2004","678.54","669.01","680.02","669.01","-","1.42%"
"Apr 07, 2004","669.01","654.71","669.12","654.02","-","2.18%"
"Apr 06, 2004","654.71","664.54","668.31","650.36","-","-1.48%"
"Apr 05, 2004","664.54","656.68","665.55","655.06","-","1.20%"
"Apr 02, 2004","656.68","646.29","657.23","646.04","-","1.61%"
"Apr 01, 2004","646.29","644.64","647.94","640.28","-","0.26%"
"Mar 31, 2004","644.64","635.74","648.31","635.68","-","1.40%"
"Mar 30, 2004","635.74","633.32","642.67","630.80","-","0.38%"
"Mar 29, 2004","633.32","619.68","633.52","619.50","-","2.20%"
"Mar 26, 2004","619.68","618.01","625.53","618.01","-","0.27%"
"Mar 25, 2004","618.01","617.19","623.87","612.91","-","0.13%"
"Mar 24, 2004","617.19","624.26","627.51","613.77","-","-1.13%"
"Mar 23, 2004","624.26","620.14","625.34","616.66","-","0.66%"
"Mar 22, 2004","620.14","630.95","634.52","616.92","-","-1.71%"
"Mar 19, 2004","630.95","617.29","631.52","615.08","-","2.21%"
"Mar 18, 2004","617.29","609.02","620.03","608.87","-","1.36%"
"Mar 17, 2004","609.02","593.73","609.82","593.73","-","2.58%"
"Mar 16, 2004","593.73","583.54","593.78","581.95","-","1.75%"
"Mar 15, 2004","583.54","586.86","594.53","583.40","-","-0.57%"
"Mar 12, 2004","586.86","582.48","588.65","579.98","-","0.75%"
"Mar 11, 2004","582.48","594.13","594.13","581.02","-","-1.96%"
"Mar 10, 2004","594.13","605.84","606.22","593.78","-","-1.93%"
"Mar 09, 2004","605.84","598.18","607.18","596.05","-","1.28%"
"Mar 05, 2004","598.18","592.34","598.87","592.34","-","0.99%"
"Mar 04, 2004","592.34","591.90","593.81","580.84","-","0.07%"
"Mar 03, 2004","591.90","600.29","600.29","587.21","-","-1.40%"
"Mar 02, 2004","600.29","606.71","612.55","599.91","-","-1.06%"
"Mar 01, 2004","606.71","591.09","606.81","591.09","-","2.64%"
"Feb 27, 2004","591.09","582.38","592.05","581.13","-","1.50%"
"Feb 26, 2004","582.38","578.29","586.79","578.08","-","0.71%"
"Feb 25, 2004","578.29","574.01","582.46","574.01","-","0.75%"
"Feb 24, 2004","574.01","576.44","584.64","563.16","-","-0.42%"
"Feb 20, 2004","576.44","570.86","578.42","570.84","-","0.98%"
"Feb 19, 2004","570.86","575.76","578.00","568.03","-","-0.85%"
"Feb 18, 2004","575.76","572.98","581.35","572.67","-","0.49%"
"Feb 17, 2004","572.98","570.77","578.46","570.43","-","0.39%"
"Feb 16, 2004","570.77","569.07","571.07","564.53","-","0.30%"
"Feb 13, 2004","569.07","566.72","572.31","564.62","-","0.41%"
"Feb 12, 2004","566.72","552.02","567.22","552.02","-","2.66%"
"Feb 11, 2004","552.02","550.29","554.35","548.60","-","0.31%"
"Feb 10, 2004","550.29","552.83","557.44","546.44","-","-0.46%"
"Feb 09, 2004","552.83","549.09","556.40","549.09","-","0.68%"
"Feb 06, 2004","549.09","547.79","549.34","541.63","-","0.24%"
"Feb 05, 2004","547.79","557.56","561.05","547.50","-","-1.75%"
"Feb 04, 2004","557.56","551.02","561.30","550.58","-","1.19%"
"Feb 03, 2004","551.02","542.56","551.87","538.16","-","1.56%"
"Feb 02, 2004","542.56","551.72","554.22","541.50","-","-1.66%"
"Jan 30, 2004","551.72","562.15","562.15","546.48","-","-1.86%"
"Jan 29, 2004","562.15","556.33","565.07","554.06","-","1.05%"
"Jan 28, 2004","556.33","561.00","563.60","554.27","-","-0.83%"
"Jan 27, 2004","561.00","556.89","565.67","551.81","-","0.74%"
"Jan 26, 2004","556.89","563.62","567.98","556.10","-","-1.19%"
"Jan 23, 2004","563.62","553.17","563.69","551.54","-","1.89%"
"Jan 22, 2004","553.17","546.98","553.80","539.95","-","1.13%"
"Jan 21, 2004","546.98","541.87","548.94","541.87","-","0.94%"
"Jan 20, 2004","541.87","539.17","547.18","538.34","-","0.50%"
"Jan 19, 2004","539.17","532.49","539.22","530.93","-","1.25%"
"Jan 16, 2004","532.49","523.81","535.86","521.25","-","1.66%"
"Jan 15, 2004","523.81","542.45","542.92","522.97","-","-3.44%"
"Jan 14, 2004","542.45","531.93","542.45","528.40","-","1.98%"
"Jan 13, 2004","531.93","536.85","543.82","530.60","-","-0.92%"
"Jan 12, 2004","536.85","549.69","552.90","536.79","-","-2.34%"
"Jan 09, 2004","549.69","533.57","549.69","533.57","-","3.02%"
"Jan 08, 2004","533.57","543.94","543.94","532.92","-","-1.91%"
"Jan 06, 2004","543.94","542.19","548.94","540.70","-","0.32%"
"Jan 05, 2004","542.19","514.71","542.51","514.71","-","5.34%"
"Dec 30, 2003","514.71","518.81","519.47","512.01","-","-0.79%"
"Dec 29, 2003","518.81","517.58","520.22","517.58","-","0.24%"
"Dec 26, 2003","517.58","513.56","519.91","513.56","-","0.78%"
"Dec 25, 2003","513.56","511.65","514.28","509.09","-","0.37%"
"Dec 24, 2003","511.65","516.85","519.22","511.59","-","-1.01%"
"Dec 23, 2003","516.85","521.95","525.57","516.18","-","-0.98%"
"Dec 22, 2003","521.95","519.73","523.77","516.24","-","0.43%"
"Dec 19, 2003","519.73","509.94","521.08","509.94","-","1.92%"
"Dec 18, 2003","509.94","500.82","510.22","500.48","-","1.82%"
"Dec 17, 2003","500.82","497.54","502.15","495.91","-","0.66%"
"Dec 16, 2003","497.54","506.22","507.42","497.37","-","-1.71%"
"Dec 15, 2003","506.22","499.36","507.64","499.36","-","1.37%"
"Dec 11, 2003","499.36","501.74","502.31","495.64","-","-0.47%"
"Dec 10, 2003","501.74","501.74","510.41","498.13","-","0.00%"
"Dec 09, 2003","501.74","494.69","504.90","491.11","-","1.43%"
"Dec 08, 2003","494.69","494.42","497.70","476.60","-","0.05%"
"Dec 05, 2003","494.42","495.53","498.62","490.26","-","-0.22%"
"Dec 04, 2003","495.53","503.53","507.83","494.97","-","-1.59%"
"Dec 03, 2003","503.53","493.98","505.45","490.63","-","1.93%"
"Dec 02, 2003","493.98","484.21","496.35","480.39","-","2.02%"
"Dec 01, 2003","484.21","484.73","492.71","467.46","-","-0.11%"
"Nov 28, 2003","484.73","488.51","494.04","484.73","-","-0.77%"
"Nov 27, 2003","488.51","486.74","490.64","478.44","-","0.36%"
"Nov 26, 2003","486.74","480.71","490.96","479.30","-","1.25%"
"Nov 25, 2003","480.71","469.92","481.61","464.05","-","2.30%"
"Nov 24, 2003","469.92","455.32","469.92","454.76","-","3.21%"
"Nov 21, 2003","455.32","446.15","456.78","443.08","-","2.06%"
"Nov 20, 2003","446.15","429.26","446.32","429.26","-","3.93%"
"Nov 19, 2003","429.26","441.18","441.18","421.88","-","-2.70%"
"Nov 18, 2003","441.18","461.77","463.63","439.50","-","-4.46%"
"Nov 17, 2003","461.77","472.57","472.57","458.93","-","-2.29%"
"Nov 14, 2003","472.57","475.43","477.18","472.02","-","-0.60%"
"Nov 13, 2003","475.43","474.82","482.46","474.27","-","0.13%"
"Nov 12, 2003","474.82","482.61","484.71","463.27","-","-1.61%"
"Nov 11, 2003","482.61","493.72","494.96","477.35","-","-2.25%"
